DOEID,time,HDD65,CDD65
1141219,May,824,1
104787,Apr,256,151
117327,Sep,430,89
113321,Feb,313,78
113754,May,424,29
114280,Mar,370,96
107300,Nov,473,96
1049977,Oct,673,22
103316,Jul,515,77
116436,Apr,374,97
108777,May,260,168
110749,Oct,369,130
105317,Oct,521,68
117963,Dec,350,17
1005703,Jun,165,84
100045,Nov,515,64
110664,Jun,380,91
109333,Oct,260,213
109199,Nov,443,114
102940,Oct,74,305
1150636,Feb,330,100
116742,Aug,395,92
114332,Oct,365,111
1011994,Mar,394,97
113786,Jun,581,41
118457,Sep,34,344
106637,May,415,86
1037017,Jun,449,55
103104,Apr,863,0
109458,Jul,587,52
116708,Jul,72,310
110180,Jan,74,146
104619,Jun,628,29
116300,Jun,679,28
108749,Oct,85,90
1019263,Oct,375,87
115087,Sep,369,112
108673,Dec,451,90
116873,Mar,357,112
105169,Feb,240,126
105209,Jun,91,302
100909,Feb,622,27
111071,Nov,365,102
104333,Jan,256,148
111434,May,371,102
1010700,Apr,478,70
109663,Jan,329,90
1016212,Mar,285,130
104590,Feb,319,113
118010,Jun,240,87
113071,Apr,107,244
113689,Oct,539,67
102054,Dec,398,82
111329,May,166,332
113837,Jan,503,52
1052595,Oct,367,105
106611,Dec,790,22
100085,Aug,503,45
100361,Oct,135,211
101572,Aug,209,167
1034257,Jul,396,94
104751,Dec,364,123
117005,Aug,495,72
1136280,Apr,218,112
112813,Sep,53,142
114832,Apr,465,76
108800,Nov,25,369
108417,Nov,204,211
116763,Oct,432,86
1035579,Mar,596,22
111584,Sep,466,70
1099175,May,399,45
106658,Oct,464,46
105836,Nov,444,75
106594,Nov,466,65
114390,May,21,400
103085,Sep,312,126
107979,Sep,582,83
117147,Feb,425,92
113951,Dec,491,63
103161,Jan,538,54
106735,Apr,421,114
103472,May,38,339
105735,May,384,87
117102,Aug,408,96
118239,Dec,225,153
108540,Jul,119,31
101994,Nov,68,285
109744,Aug,302,142
105338,Mar,7,430
101406,Nov,352,22
108014,Jan,874,0
109642,Dec,262,154
105117,Oct,366,89
118127,Aug,0,386
103560,May,641,67
117445,Apr,443,71
1009446,Nov,753,36
101678,Jun,426,85
103862,May,353,102
112398,Dec,316,151
110962,May,76,280
106919,May,525,72
1051136,Jul,616,60
109369,Jan,351,18
104440,Jan,533,45
104938,Dec,495,61
1101099,May,262,133
101249,Jan,441,74
103761,Oct,272,118
109738,Oct,355,122
100005,Nov,358,117
110726,Mar,292,114
104468,Apr,370,83
117576,Jan,701,54
111835,Apr,475,75
1051412,Oct,475,61
117805,Jun,306,101
104598,Feb,31,358
107038,Jan,475,69
100558,Jan,517,58
108686,May,731,45
110842,Sep,486,63
107954,May,227,141
112248,Sep,613,66
104270,Jan,271,131
106435,Apr,534,69
106057,Jan,192,77
1066991,Jul,721,63
109884,Jun,274,138
108702,Dec,57,468
100008,Jul,163,216
115565,Mar,523,65
1091189,Jul,391,78
106738,May,437,111
111813,Mar,463,74
1004257,Apr,826,47
111045,Aug,61,263
113600,Sep,56,302
108984,May,461,80
113133,Jan,752,21
118193,Feb,628,34
111391,Dec,341,18
1198129,Mar,33,364
100860,Mar,468,61
104381,Jan,324,123
116775,Dec,345,106
111313,Feb,420,74
114185,Nov,83,297
117559,Dec,368,116
113263,Apr,497,55
103683,Oct,381,115
102358,Feb,139,197
1027654,Nov,93,275
1046604,Jan,619,32
106100,Oct,312,136
100112,Mar,171,256
110936,Feb,164,330
100337,Oct,408,89
103036,Jul,449,47
111928,Mar,184,174
115875,May,220,55
116244,Sep,481,61
115540,May,34,335
110593,Sep,215,151
104188,Sep,423,120
106199,Jul,204,122
1050464,Sep,69,468
1058675,Jul,509,41
107472,Nov,197,178
108879,Feb,419,5
100795,Mar,358,86
112203,Dec,161,235
107926,Sep,458,77
113357,Dec,329,119
116517,Mar,253,134
103822,May,624,32
104873,Oct,378,98
102313,Feb,496,81
108553,Aug,305,114
106789,Apr,692,50
117534,Jul,362,109
1085365,Sep,117,220
1113551,Jun,201,70
1117563,May,267,117
111507,Jun,272,111
110072,Aug,139,377
103067,Jun,524,25
115313,Oct,427,66
109256,Mar,67,287
108715,Jan,458,106
113295,Aug,499,66
110526,Feb,470,69
107471,Jan,159,203
1048701,Dec,335,100
112775,Nov,373,116
106746,Apr,733,0
113591,Nov,389,134
116188,Feb,524,53
1153874,Nov,506,47
106236,Aug,443,103
1013280,Dec,130,210
103158,Jun,388,93
100917,Mar,426,106
104348,Apr,168,241
101768,Dec,506,78
114219,Mar,244,136
116675,May,121,265
116976,Sep,201,152
107992,May,474,78
113684,Apr,377,90
1086236,Jun,355,28
112248,Nov,603,69
117114,Jun,273,144
116315,Feb,554,30
115619,Nov,480,67
1111131,Mar,394,17
104773,Feb,76,319
117207,Sep,352,105
111133,Jan,147,329
107571,Jan,224,119
106256,Aug,44,307
105287,Jun,302,139
106758,May,179,157
104715,Sep,460,77
116033,Jul,511,97
111185,Dec,79,189
100124,Sep,62,181
112399,Oct,444,92
107367,Jun,176,189
112678,Jun,60,429
108581,Dec,459,74
1135771,Oct,214,142
109989,Mar,329,132
113742,Jan,445,23
114514,Nov,79,176
107186,Oct,184,158
103922,Jan,230,137
1066136,Sep,92,229
103905,Oct,374,118
116988,Dec,85,258
114493,Jan,249,142
108867,Jul,149,162
1136267,Jul,280,120
103747,Apr,294,122
115383,May,380,72
1127978,Apr,607,71
105695,Aug,405,68
109523,Sep,468,69
110697,Jun,548,52
104267,Nov,888,0
1046162,Nov,429,89
1074756,Jun,393,115
101525,Aug,182,165
114953,Oct,330,164
102577,Oct,172,221
112797,Apr,402,74
110071,Mar,416,87
1039203,Nov,277,131
109172,Oct,455,77
1018192,Apr,161,198
101944,Mar,97,308
106805,Dec,578,42
101414,Feb,559,36
114169,Aug,474,99
117993,Dec,649,16
102854,Apr,278,109
110618,Nov,426,93
104262,Sep,478,60
100159,Sep,110,240
103900,Nov,604,84
1066439,Sep,127,363
102366,Apr,510,69
105875,Mar,369,88
114467,Dec,458,69
102715,Jun,369,27
100018,Mar,477,47
106111,Apr,68,302
1184290,Nov,404,112
116698,Mar,534,56
113926,Sep,324,126
113686,Nov,261,139
106382,Nov,625,79
113973,Feb,1197,0
104859,Apr,335,112
112538,Oct,585,71
1165923,Sep,201,163
108105,Dec,334,95
1190178,Nov,445,82
101500,Jun,87,436
112237,Apr,462,58
102203,Aug,725,46
103198,Jun,494,69
110867,Jul,146,220
115178,Aug,15,326
105409,May,533,65
110687,Apr,190,190
100460,Jul,288,159
102540,Nov,370,127
112428,Apr,181,208
104301,Aug,488,58
101300,Feb,245,173
114389,Aug,153,238
1032964,Aug,26,370
101570,May,235,126
118206,Feb,338,122
114354,Nov,536,58
106464,Jan,136,210
103639,Jan,72,456
102036,Aug,464,73
1022842,Apr,139,291
1169026,Apr,221,142
105207,Sep,346,110
108418,Nov,431,100
110608,Sep,429,22
110966,Jul,329,146
107073,Sep,93,247
112878,Oct,90,412
118175,Oct,92,283
105968,Mar,99,234
116317,Jan,599,17
103515,Dec,13,388
106291,May,337,112
106016,Sep,0,241
105448,Aug,0,253
103776,Feb,84,77
100359,Jun,117,221
103040,Apr,156,206
113411,Apr,217,139
108283,Mar,398,110
106437,Aug,256,119
102668,May,369,105
114507,Dec,212,137
113650,May,142,218
107479,Jul,73,432
104397,Aug,354,105
107568,Jan,369,16
116310,Apr,596,33
106634,Feb,0,291
112008,Aug,226,166
116472,Apr,20,393
1129100,Feb,0,444
1091149,Dec,382,122
116544,Feb,63,336
111405,Feb,197,144
118194,Aug,459,109
106708,Sep,515,60
102536,Mar,379,126
103274,Sep,343,85
113485,Jul,567,72
105833,Oct,281,138
1181411,Mar,193,151
115660,Sep,341,119
103656,Aug,275,162
1106301,Aug,6,414
108094,Aug,70,440
101631,Sep,399,82
101119,May,400,99
113570,Jun,412,76
101007,Jun,351,16
1172403,Sep,538,53
114636,May,566,40
111307,Nov,70,302
117189,May,425,93
110348,Oct,382,83
116497,Oct,119,216
113533,Apr,340,88
1187036,May,470,84
116647,Aug,281,154
117317,Nov,340,159
109123,Oct,443,89
111382,Mar,468,73
111101,Mar,91,260
104714,Jun,319,102
109369,Sep,364,25
104461,Sep,250,129
105173,May,761,30
105484,Nov,336,109
114987,Feb,90,110
101722,Aug,566,62
115431,Sep,72,288
111311,Jan,294,126
117305,May,185,175
116674,Apr,335,121
114009,Feb,528,84
116769,Oct,273,128
115663,Aug,124,221
108610,Jan,534,64
1069294,Nov,334,88
104423,Sep,368,90
1020525,Jul,451,72
109192,Jun,233,153
101757,Jun,48,300
107039,Dec,359,104
108317,Aug,444,86
112441,Jan,262,178
109771,Nov,0,392
103176,Oct,420,83
110162,Apr,528,85
104050,Feb,352,103
109393,Feb,521,52
1083650,May,351,102
109017,Jan,378,137
109501,Mar,423,86
100538,Feb,498,53
105143,Apr,83,254
109071,Dec,193,150
106969,Jul,32,344
110546,Jan,197,143
116762,Mar,422,86
104269,Oct,236,158
107226,Jul,156,209
1002690,Oct,376,86
109550,Sep,255,164
115818,Jul,493,66
112841,Sep,350,97
1144734,Apr,254,146
110870,Nov,122,237
101535,Sep,187,196
110580,May,99,313
109415,Oct,238,172
1187872,Apr,60,331
1131577,Mar,427,95
102567,Jul,289,124
1005485,May,160,176
117045,Jun,559,59
1072680,Dec,429,70
102088,Nov,503,105
117885,May,220,171
1090370,Jun,319,120
113569,Apr,404,68
1174048,Sep,623,48
104620,Jan,351,31
118448,Jun,407,97
1166576,Nov,353,108
110875,Sep,573,22
109345,Dec,510,76
101943,May,83,96
116880,Apr,557,42
1192023,Sep,458,87
102053,May,230,154
113030,May,434,68
104639,Jun,615,78
101157,Nov,340,80
118446,Nov,675,42
104963,Aug,576,24
1003674,Mar,416,76
1194733,Mar,89,207
105808,Jun,421,70
115274,Jan,128,320
114662,Oct,270,142
115393,Dec,29,372
114119,Mar,274,113
113200,Aug,1178,0
104131,Jul,272,121
106597,Apr,452,95
114188,Mar,272,130
1093857,Jul,63,427
108416,Dec,86,400
108416,Jan,84,441
108024,Feb,420,21
102146,Oct,1248,0
111553,Apr,196,145
101122,Apr,375,97
104243,Jan,453,87
112212,Jan,44,323
105175,Feb,109,288
107709,Jan,84,291
1177454,Jul,842,0
114426,Sep,163,34
113503,Feb,308,104
106354,Sep,113,350
118191,Jul,696,15
1036141,Nov,441,78
105722,Jul,410,13
100537,Nov,170,199
111340,Feb,457,56
107585,Jun,443,68
106626,Nov,279,146
102641,Feb,301,113
116493,Mar,315,100
115103,Dec,85,266
109130,Sep,205,108
101999,Sep,378,131
112165,Jul,394,105
109204,Aug,529,54
112958,Feb,461,70
113931,Aug,552,74
114086,Sep,43,418
115265,Dec,439,74
115468,Aug,176,187
117584,Jan,179,164
104593,Sep,403,80
114824,Jun,487,69
108896,Feb,651,33
108908,Sep,99,163
101311,Jan,229,125
114494,Mar,540,67
109255,Jun,442,64
104951,Oct,428,55
109340,Nov,398,85
1035196,May,460,111
105563,Feb,419,87
105616,May,132,343
117581,May,359,93
112324,Feb,381,16
116463,Apr,347,107
108399,Nov,453,77
105512,Jun,316,118
111388,Aug,208,132
106890,Sep,314,98
114517,Aug,244,173
116522,Jul,572,35
110314,Jun,251,156
111789,Apr,107,301
108046,May,436,86
116402,Jun,539,75
107171,Aug,520,47
104071,May,70,314
116215,Sep,212,149
101650,Jul,595,87
109583,Nov,175,172
103733,Nov,185,156
1112945,Oct,395,118
110843,Nov,341,117
107212,May,378,95
103912,Aug,1143,0
102671,Dec,147,249
116966,Feb,270,109
1070766,Nov,697,18
1001997,Nov,746,38
114980,Apr,239,153
114946,Sep,144,190
100821,Sep,524,64
103237,Dec,263,137
110214,Dec,76,289
113403,Feb,0,406
113392,Dec,149,201
104696,Aug,73,248
114571,Mar,443,93
115414,Dec,165,246
117897,Sep,154,222
118471,Jun,529,27
103017,Jun,620,62
105071,Apr,648,72
115321,May,789,35
114509,Dec,461,88
107707,Dec,632,42
109051,May,586,37
100630,May,84,277
102200,Sep,478,68
103497,Aug,103,279
1176922,Feb,216,133
117752,Jun,342,79
117597,May,174,82
115778,Jul,235,156
108469,Oct,320,115
102237,May,329,107
108154,Feb,339,117
1172513,Aug,259,86
117338,Nov,110,359
111474,Aug,93,273
1001535,Jan,96,287
108598,May,624,61
109467,May,441,83
1054370,Nov,521,86
117705,Nov,707,53
1075140,Dec,564,18
116421,Feb,464,82
107390,Jul,163,170
101724,Feb,361,133
1184619,Sep,237,166
104795,Sep,149,241
100759,Feb,228,139
117760,Nov,306,146
108494,Nov,84,193
104492,Jul,392,101
114256,Feb,402,67
117417,Mar,91,291
103685,Apr,47,345
106494,Oct,136,221
102812,Oct,386,62
108019,Jan,654,26
104899,Aug,518,75
106504,Oct,72,279
117968,Jun,459,60
116390,May,879,0
110462,Dec,184,191
104076,May,429,65
112988,Sep,561,58
107526,Jan,390,105
1035693,Jul,253,128
103146,Feb,392,30
106683,May,280,119
104597,Jun,397,11
112422,Jun,344,2
1154556,Nov,96,300
116225,Apr,430,55
104207,Jun,518,54
108275,Mar,467,71
105718,Oct,320,118
105331,Sep,261,216
104260,Apr,0,352
100873,Oct,362,29
104013,Feb,298,137
110589,Jan,521,69
114686,Sep,86,260
101991,Jul,81,171
109593,Sep,249,121
102882,Jul,493,72
109192,Feb,183,148
100841,Apr,95,223
104165,Nov,401,84
112455,Mar,341,127
113477,Jul,509,46
115193,Jan,166,220
116626,Jul,551,92
100122,Feb,579,48
1110061,Oct,516,49
104282,Nov,328,106
106897,Jan,0,355
116480,Aug,0,350
100453,Nov,535,54
101720,Dec,544,51
111569,Nov,779,35
100814,Dec,401,87
114106,Mar,350,90
100964,Feb,371,19
118024,Nov,446,80
107111,Jan,413,121
113134,Apr,255,104
115555,Mar,672,45
101296,Jun,613,64
102109,May,151,179
100559,Jul,354,123
101263,Apr,377,14
1035626,Sep,348,111
105189,Dec,120,354
1056864,Apr,690,51
105420,Nov,388,54
111188,Aug,402,86
1105025,Aug,792,23
113298,Dec,872,0
112769,Sep,179,166
111142,Jul,542,53
109279,Apr,68,276
1154479,Mar,377,69
111618,Aug,173,191
105914,May,181,271
115695,Oct,691,13
109260,Nov,432,55
105365,Oct,597,42
113403,Jul,0,404
1176130,Sep,220,165
112159,Sep,65,478
1091235,May,700,43
106867,May,266,129
100305,Jan,832,0
116232,Jan,266,149
117763,Jul,91,251
1131215,Jan,301,132
115723,May,423,76
108136,Oct,438,85
117383,May,567,53
116901,Nov,144,219
101683,Sep,155,216
1070342,Mar,499,76
100849,Oct,536,65
118057,May,109,385
1018121,Jun,106,244
1124102,Apr,267,110
106450,Aug,424,88
110906,Dec,71,296
111383,Jan,590,24
1128135,Jan,447,82
108071,Sep,246,156
101291,Jun,436,115
1027269,Jan,396,2
112934,May,405,82
109464,Oct,485,79
100382,May,333,122
117095,Jan,516,80
1064436,Sep,30,469
1158234,Nov,209,167
115925,Jul,381,99
1016518,Apr,508,80
1088276,Apr,528,100
100002,Oct,300,117
117759,Oct,316,105
117990,May,223,130
106908,Oct,324,106
108124,Dec,521,88
113115,Sep,499,80
115738,Feb,155,261
104516,Jul,412,69
113311,Aug,376,95
106717,May,175,192
112296,Jan,594,82
104630,Mar,660,22
109477,Nov,852,0
113715,Jan,103,202
114405,Apr,357,106
118044,Apr,645,63
114734,Jan,465,73
112398,Jan,323,151
107933,Jul,373,16
110007,Mar,25,351
104173,Aug,442,84
105283,Jun,575,65
110265,Sep,387,78
102152,May,96,129
1173338,Dec,385,107
110516,Jul,442,101
117581,Jan,330,73
115826,Oct,705,0
111335,May,546,87
116685,Aug,537,38
112460,Jan,621,69
1188572,Sep,558,55
109156,Oct,371,90
116629,Jul,490,67
117749,Nov,130,151
105497,Jan,591,30
111466,Jan,506,72
109301,Oct,464,69
101757,May,33,339
1116047,Jun,521,55
111579,Apr,467,70
101909,Jun,256,159
110070,Feb,560,75
112224,May,227,153
105653,Oct,184,38
115076,Feb,345,100
107056,Dec,59,325
100678,Jul,580,72
109309,May,457,74
116888,Mar,262,140
108651,Apr,583,75
1076341,May,424,69
102530,Dec,551,36
105336,Apr,86,287
113761,Oct,519,88
109362,Sep,396,59
118005,Dec,186,178
111934,Mar,310,127
115827,Aug,110,233
105476,Apr,349,115
101321,Aug,395,110
105747,Nov,94,292
102859,Nov,539,23
1082557,Sep,720,23
110001,May,360,118
109105,Mar,109,279
1110351,Dec,358,81
112074,Jul,419,68
114081,Apr,569,79
112881,Mar,246,139
117857,Nov,244,143
112365,Feb,225,150
112666,Nov,477,78
107006,Jul,333,117
100961,Feb,13,417
106275,Jan,570,43
115385,Aug,278,133
118424,Jun,241,140
1078504,Jan,258,168
1134280,Feb,231,145
117504,Jul,538,40
1102393,Oct,258,111
114340,Mar,166,247
107759,Nov,379,51
117514,Feb,245,150
1100591,Jul,280,137
112539,May,481,69
100179,Apr,767,10
118280,Mar,353,106
108584,Nov,547,86
1125321,Apr,445,97
1176549,Aug,346,111
1012747,Oct,477,53
1014338,Mar,214,254
105044,Mar,462,39
109816,Mar,410,90
112170,Jun,504,61
108584,Dec,520,68
104933,Dec,493,63
1131705,Dec,535,73
1106127,Mar,333,84
110110,Mar,102,139
106608,Nov,400,74
103080,Sep,220,166
102880,Nov,381,106
109467,Dec,419,99
104716,Jun,436,65
118468,Oct,66,494
107658,May,488,73
110768,Sep,79,247
106840,Sep,339,97
113697,Nov,84,117
104083,Nov,495,77
112757,Apr,530,57
115797,Jul,208,130
102994,Aug,330,126
100907,Apr,535,79
116401,Jun,105,245
103793,Jan,255,133
1038305,Feb,425,85
100273,Mar,111,385
107113,Sep,497,52
103305,May,354,113
116376,Apr,637,44
114015,Apr,485,75
118340,Sep,462,72
110323,Aug,434,125
1011005,Dec,352,94
109412,May,411,92
106272,Jan,90,183
102238,Nov,272,105
106718,Nov,531,71
1022469,Feb,165,245
1172476,Jul,100,214
113931,Mar,569,54
107679,Jan,398,109
104921,Oct,525,86
104080,Mar,105,147
102822,Jun,83,398
106010,Jan,319,25
117279,Apr,902,1
112240,Jul,564,62
112729,May,329,119
115087,Jun,365,101
110103,Sep,294,134
102674,Apr,257,123
116114,Jul,219,160
106925,Jun,169,161
111436,Jun,259,148
110587,Apr,685,42
105833,Jan,255,108
100347,Jul,475,65
118212,Dec,223,149
1027555,Jul,308,139
117090,May,525,67
118028,Sep,556,66
109982,May,359,85
114900,Feb,442,71
1040825,Dec,449,79
100162,Jan,0,419
1116334,Feb,215,122
103996,Oct,17,344
101097,Aug,170,74
102226,Sep,511,78
112071,Aug,491,60
114812,Nov,219,131
110644,Dec,411,17
1081979,Sep,295,123
1154777,Apr,153,192
108676,May,325,129
103665,Feb,580,93
113523,Oct,356,92
102670,Feb,374,133
108836,Sep,177,216
1102752,Jun,537,53
116233,Jan,305,120
109719,Dec,318,117
112922,Aug,539,26
100906,Jul,238,178
1071274,Sep,343,28
109095,Feb,596,85
111499,Aug,402,83
109475,Oct,459,78
104077,Feb,335,141
105771,Oct,366,15
117056,Jan,84,98
100296,Jan,356,92
1154777,Oct,131,184
100580,Dec,344,30
109486,Nov,332,100
105581,May,240,144
1194919,Jun,209,142
112648,Mar,260,154
110137,Sep,369,112
101301,Feb,412,19
114642,Nov,497,98
110562,Dec,568,56
116356,Jun,297,158
100672,Oct,853,0
117237,Aug,449,67
105634,Sep,87,248
115675,Oct,91,394
1022176,Nov,291,118
107116,Feb,529,50
103473,Nov,415,70
104058,May,411,11
112655,Jun,320,123
117322,Jan,704,27
106388,Apr,115,375
102577,Jul,160,184
107823,Aug,335,84
115947,Jun,477,95
116696,Jan,467,81
108786,Jan,590,86
113833,Sep,397,69
112814,May,104,296
112533,Jan,452,72
117003,May,434,109
109932,Jun,265,196
100233,Jan,457,82
116218,May,647,53
1188552,Oct,156,236
104192,Feb,485,63
1188663,Feb,14,378
109383,Jan,114,137
108495,Jul,615,80
100924,Feb,93,223
1178373,Aug,344,101
111792,Nov,222,140
117266,Oct,269,113
108997,Dec,44,323
113123,Feb,311,104
103199,Apr,201,156
1132130,Nov,374,105
102258,Jul,462,75
102084,Feb,340,104
117416,Jun,384,93
105506,Nov,587,58
1101769,Sep,287,125
112593,Jun,565,54
109530,Mar,635,35
109196,Feb,571,60
102620,Jun,0,226
103696,Sep,358,98
116776,Feb,486,93
115427,Mar,100,265
112972,Jul,413,98
116071,Mar,386,100
114137,May,562,46
112414,Jan,584,34
103867,Dec,458,84
106333,Oct,0,264
102051,Sep,289,81
113984,Jul,0,233
102903,Jun,450,84
102058,Dec,258,125
101352,Nov,196,188
103442,Apr,293,118
100410,Oct,353,109
1157333,Apr,635,42
118393,Nov,593,35
1173084,Jul,299,128
102380,Oct,228,51
1022469,Nov,188,230
104113,Mar,296,125
113477,Nov,498,51
111958,Apr,403,98
1117248,Dec,371,112
104580,Apr,178,206
113439,Jun,418,82
109187,Nov,825,0
114537,Oct,721,3
101516,May,335,99
102557,Oct,420,85
112374,Feb,347,128
107690,Feb,160,211
101513,Aug,472,59
116851,Dec,549,52
1105915,Oct,289,118
110239,Feb,505,50
110708,Apr,508,71
103847,Aug,762,29
1009882,Aug,334,108
1168377,Nov,628,47
103965,Jun,190,193
116727,Aug,423,85
117885,Feb,283,183
102723,Jul,441,105
117005,Jun,497,89
106430,Feb,417,100
107909,Mar,584,24
1155039,Mar,556,47
110000,Nov,463,83
115070,Jun,145,215
107652,Oct,87,249
1197376,Dec,162,201
104885,Apr,273,143
105952,Oct,345,18
108368,Nov,321,23
113706,Jun,257,139
103504,Jun,177,56
115305,Aug,100,221
107079,Feb,472,105
115377,Dec,411,79
102108,Nov,18,389
115700,Feb,111,76
1003796,Oct,34,343
1061217,Mar,457,95
115457,Dec,657,36
112945,Jun,539,63
106539,Feb,495,73
112620,Jan,590,78
1073152,Oct,85,237
101459,Jun,453,74
105571,Feb,317,134
101578,Dec,673,54
103656,Mar,264,144
113524,Dec,65,433
110387,Jul,566,53
107155,Mar,629,63
111214,Aug,746,40
117475,Jun,359,92
105973,Aug,95,250
103987,Dec,181,72
107646,Mar,139,207
104074,Sep,209,156
103517,Sep,650,26
113600,Jul,63,285
103968,Apr,45,324
117988,Feb,225,140
113001,Apr,416,93
1150758,Jun,423,69
108716,Jul,97,124
112196,Feb,265,134
101119,Jul,383,84
105729,May,535,64
116604,Jun,485,65
111051,Jul,269,124
105270,Feb,368,98
104793,Feb,343,105
104648,Oct,324,113
112792,Aug,258,170
112250,Apr,37,404
117840,Feb,83,293
105187,Feb,113,176
118285,Jan,362,103
100101,Apr,384,102
107391,Jun,396,108
111536,Nov,185,176
100149,Sep,353,113
108654,May,342,96
116639,Apr,49,327
1051136,May,663,78
114312,Nov,730,50
105872,Aug,312,32
117986,Oct,470,73
117046,Dec,681,42
104889,May,381,88
118242,May,724,60
1103208,Nov,49,361
104971,Nov,473,74
101580,Nov,441,85
112175,Oct,478,71
113344,Feb,625,21
101067,Oct,512,59
117622,Dec,23,376
118470,Jul,443,84
104005,Oct,674,62
101907,Nov,164,289
110138,Feb,390,92
116471,Nov,146,239
102918,Feb,233,130
115315,May,472,73
105987,May,654,68
109665,Jun,139,207
112657,Aug,392,108
1124774,Mar,379,94
111877,Jul,338,91
114367,Jul,344,111
115029,Oct,0,210
1018138,Sep,210,164
103610,May,155,356
1153787,Dec,96,297
116818,Apr,379,106
113687,Dec,432,110
116049,Aug,28,386
117056,Dec,62,95
108685,Jan,449,76
107917,May,237,181
101749,Oct,591,73
1066098,Dec,145,213
109246,Nov,466,73
117749,Mar,126,166
118343,Mar,560,76
110010,Oct,256,115
117541,Jan,380,94
115319,Apr,280,139
115716,Jan,482,42
110350,Feb,45,349
105926,Oct,0,196
1006345,Feb,316,106
116579,Sep,448,77
1166538,Dec,586,46
107230,Sep,416,97
106560,Jul,600,70
1011675,Dec,284,133
117617,Dec,408,94
115016,Mar,535,62
107313,Jun,284,134
104598,Jan,34,347
100670,Oct,505,73
102982,Jul,71,456
1169125,Feb,153,340
114489,Jan,262,169
107210,Nov,92,79
116257,Oct,101,212
1033502,Jun,671,48
106935,Aug,513,55
103557,Oct,192,157
118227,Dec,525,24
117156,Jan,208,118
112865,Mar,289,109
111426,Mar,698,37
116714,Sep,425,94
112446,Nov,692,26
116870,Dec,151,224
100274,Jun,286,135
102712,Sep,393,95
1189606,Jul,343,100
110260,Jul,450,72
106002,Feb,547,58
102826,Feb,388,18
102009,Dec,515,77
109827,Oct,293,119
111198,Apr,471,83
118322,Oct,341,105
103062,Aug,340,128
115851,Feb,104,205
103262,Jan,361,29
110665,Aug,386,52
116442,Sep,397,80
105500,Sep,323,111
104926,Feb,303,134
109058,Jan,540,39
1023023,Jul,253,138
111417,Sep,350,110
118393,Jul,600,44
108568,Aug,408,108
109099,Mar,224,160
101643,Jan,757,46
1188533,Feb,484,83
104331,Mar,35,348
118431,Jul,60,168
101878,Mar,85,399
106466,Feb,716,34
117549,Jul,205,38
102380,Feb,211,34
1010740,May,181,167
114956,Jul,321,143
100850,Jul,537,58
1071442,Jul,630,61
102504,Apr,225,160
1188533,Apr,436,88
105149,Apr,559,97
112019,Dec,329,114
105826,Jun,377,105
116667,May,427,97
113638,May,629,44
110166,Aug,422,57
104987,May,36,343
101750,Jul,464,107
114722,Apr,321,149
112596,Jul,123,221
102984,Sep,83,413
112450,Mar,660,24
111958,Jul,391,95
1002380,Sep,365,105
108236,Jun,524,71
105560,Jan,428,82
