HHID,REGIONC,DIVISION,STATE_FIPS,state_postal,state_name,HHSEX,HHAGE,EMPLOYHH,EDUCATION,SDESCENT,HOUSEHOLDER_RACE,NHSLDMEM,NUMCHILD,NUMADULT1,NUMADULT2,ATHOME,MONEYPY
256402,SOUTH,South Atlantic,24,MD,Maryland,1,52,1,5,0,2,5,3,2,0,5,15
395186,NORTHEAST,New England,9,CT,Connecticut,1,25,4,4,0,4,2,0,2,0,4,15
53878,SOUTH,East South Central,21,KY,Kentucky,1,64,3,3,0,1,1,0,1,0,5,12
168453,NORTHEAST,Middle Atlantic,36,NY,New York,1,75,3,2,0,1,2,0,1,1,5,2
80520,NORTHEAST,Middle Atlantic,36,NY,New York,1,53,2,2,1,1,3,0,3,0,5,1
372971,SOUTH,West South Central,48,TX,Texas,2,86,3,4,0,1,3,0,1,2,5,15
260676,WEST,Mountain South,4,AZ,Arizona,2,61,1,2,1,1,2,0,2,0,5,12
470872,MIDWEST,East North Central,39,OH,Ohio,1,61,1,3,0,1,2,0,2,0,5,14
45545,WEST,Pacific,53,WA,Washington,1,45,1,1,1,1,5,2,3,0,5,2
234719,SOUTH,West South Central,5,AR,Arkansas,1,42,1,5,0,2,2,0,2,0,5,14
436588,SOUTH,East South Central,28,MS,Mississippi,1,65,3,3,0,2,1,0,0,1,5,5
100367,MIDWEST,East North Central,26,MI,Michigan,1,56,2,3,0,2,1,0,1,0,0,4
187143,MIDWEST,East North Central,17,IL,Illinois,2,60,1,3,0,1,3,0,3,0,5,16
292585,SOUTH,South Atlantic,12,FL,Florida,1,55,4,2,1,1,3,0,3,0,5,13
418197,NORTHEAST,New England,25,MA,Massachusetts,2,43,1,1,0,4,6,2,2,2,5,11
272858,SOUTH,South Atlantic,37,NC,North Carolina,1,29,1,4,0,1,2,0,2,0,5,12
294769,NORTHEAST,Middle Atlantic,36,NY,New York,1,23,1,4,0,1,1,0,1,0,2,12
357500,SOUTH,West South Central,22,LA,Louisiana,1,60,3,3,0,1,2,0,1,1,5,14
31568,MIDWEST,West North Central,29,MO,Missouri,1,30,1,2,0,1,2,0,2,0,2,11
149508,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,1,77,3,1,1,1,1,0,0,1,5,3
241076,SOUTH,South Atlantic,37,NC,North Carolina,1,46,1,5,0,1,2,0,2,0,0,15
154189,MIDWEST,East North Central,18,IN,Indiana,1,52,3,2,0,1,3,1,2,0,5,14
308359,WEST,Mountain South,35,NM,New Mexico,1,74,3,5,0,4,2,0,0,2,5,14
460088,MIDWEST,West North Central,27,MN,Minnesota,1,59,3,3,0,1,2,0,2,0,5,12
488079,WEST,Mountain South,4,AZ,Arizona,2,40,1,4,1,1,4,1,3,0,5,11
474442,WEST,Pacific,41,OR,Oregon,2,56,1,4,0,1,5,2,3,0,5,15
492585,WEST,Pacific,6,CA,California,1,67,3,3,1,2,1,0,0,1,5,14
74747,NORTHEAST,New England,23,ME,Maine,2,78,4,1,0,1,1,0,0,1,3,3
127360,WEST,Pacific,15,HI,Hawaii,2,58,1,3,0,1,5,0,5,0,2,16
445723,SOUTH,West South Central,22,LA,Louisiana,2,56,1,2,0,1,1,0,1,0,0,16
17198,MIDWEST,East North Central,17,IL,Illinois,2,30,4,3,0,1,2,0,2,0,5,10
69261,MIDWEST,East North Central,39,OH,Ohio,2,65,3,3,0,1,2,0,0,2,5,8
118627,MIDWEST,East North Central,18,IN,Indiana,1,23,2,3,0,1,5,2,3,0,5,2
392290,NORTHEAST,Middle Atlantic,36,NY,New York,2,43,2,2,1,1,2,1,1,0,5,9
192220,WEST,Pacific,2,AK,Alaska,1,64,4,1,0,1,2,0,2,0,5,4
469093,WEST,Pacific,41,OR,Oregon,1,32,1,5,0,1,2,0,2,0,3,16
53926,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,2,75,3,4,0,1,3,0,1,2,5,14
484941,SOUTH,South Atlantic,51,VA,Virginia,2,32,1,4,0,1,2,0,2,0,5,15
377526,SOUTH,East South Central,28,MS,Mississippi,1,67,3,3,0,1,2,0,0,2,5,10
181794,WEST,Pacific,53,WA,Washington,2,34,1,4,0,1,7,4,3,0,5,16
377192,WEST,Mountain North,16,ID,Idaho,1,79,3,3,0,1,2,0,0,2,5,11
135579,WEST,Mountain South,32,NV,Nevada,1,77,3,3,0,1,2,0,1,1,5,14
274253,SOUTH,West South Central,22,LA,Louisiana,1,69,3,3,0,1,5,3,1,1,5,15
109677,MIDWEST,East North Central,39,OH,Ohio,1,86,3,2,0,1,1,0,0,1,5,5
317298,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,2,42,1,2,0,1,6,4,2,0,5,7
397054,NORTHEAST,Middle Atlantic,36,NY,New York,1,34,1,3,0,1,3,1,2,0,2,9
31674,NORTHEAST,Middle Atlantic,36,NY,New York,1,36,1,3,0,4,1,0,1,0,0,6
38415,MIDWEST,East North Central,39,OH,Ohio,1,52,1,3,0,1,2,1,1,0,0,11
24779,WEST,Pacific,6,CA,California,2,58,1,5,0,1,3,0,3,0,2,16
261908,WEST,Mountain North,16,ID,Idaho,1,51,4,2,0,1,2,0,1,1,5,15
58167,WEST,Mountain North,8,CO,Colorado,2,49,1,5,0,1,1,0,1,0,2,14
184402,SOUTH,South Atlantic,51,VA,Virginia,2,71,3,3,0,1,2,0,0,2,5,14
435809,SOUTH,South Atlantic,12,FL,Florida,1,84,3,2,0,1,1,0,0,1,5,6
6981,WEST,Pacific,41,OR,Oregon,2,49,2,5,0,1,1,0,1,0,5,11
335654,SOUTH,South Atlantic,12,FL,Florida,2,56,1,5,0,1,4,1,3,0,5,14
346172,SOUTH,South Atlantic,12,FL,Florida,2,56,3,4,0,1,1,0,1,0,5,14
280367,SOUTH,South Atlantic,54,WV,West Virginia,2,81,3,2,0,1,1,0,0,1,5,14
121609,SOUTH,East South Central,47,TN,Tennessee,2,34,1,4,0,1,1,0,1,0,5,14
106830,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,2,70,1,4,0,1,2,0,0,2,2,12
285660,NORTHEAST,New England,44,RI,Rhode Island,1,70,3,2,0,1,3,0,1,2,5,13
220834,SOUTH,West South Central,22,LA,Louisiana,2,61,1,2,0,1,1,0,1,0,5,15
96522,WEST,Mountain South,4,AZ,Arizona,1,84,3,3,0,1,1,0,0,1,5,8
172411,WEST,Pacific,6,CA,California,2,60,1,4,0,4,4,2,2,0,5,9
467882,NORTHEAST,Middle Atlantic,36,NY,New York,2,68,2,5,0,1,2,0,0,2,5,16
283958,MIDWEST,West North Central,38,ND,North Dakota,1,76,3,2,0,1,2,0,0,2,5,14
296152,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,2,62,1,5,0,1,2,0,2,0,5,16
246046,WEST,Pacific,53,WA,Washington,2,75,3,5,1,6,1,0,0,1,5,8
61342,WEST,Mountain South,4,AZ,Arizona,2,40,1,3,0,2,1,0,1,0,0,11
357032,WEST,Pacific,41,OR,Oregon,2,28,4,2,0,1,2,0,2,0,2,1
53423,SOUTH,South Atlantic,10,DE,Delaware,1,27,1,5,0,2,3,1,2,0,5,15
277942,SOUTH,South Atlantic,45,SC,South Carolina,2,87,3,4,0,1,2,0,0,2,5,16
356946,MIDWEST,West North Central,38,ND,North Dakota,2,72,3,2,0,1,1,0,0,1,5,4
190444,WEST,Pacific,6,CA,California,1,68,3,3,0,1,2,0,0,2,5,9
187892,WEST,Pacific,6,CA,California,1,65,3,3,0,1,2,0,0,2,5,13
90577,WEST,Pacific,41,OR,Oregon,1,74,3,2,0,1,3,0,0,3,5,11
406535,MIDWEST,East North Central,55,WI,Wisconsin,2,76,3,3,0,1,2,0,0,2,5,13
89978,NORTHEAST,New England,33,NH,New Hampshire,2,33,1,2,0,1,6,4,2,0,5,15
34213,NORTHEAST,Middle Atlantic,36,NY,New York,2,43,1,3,0,1,1,0,1,0,0,11
469353,WEST,Pacific,6,CA,California,2,76,3,4,0,1,1,0,0,1,5,10
421298,SOUTH,South Atlantic,37,NC,North Carolina,2,59,3,4,0,2,2,0,2,0,5,16
328860,NORTHEAST,New England,44,RI,Rhode Island,2,33,4,2,1,1,3,1,2,0,5,11
247629,WEST,Mountain North,49,UT,Utah,1,65,3,2,0,1,5,0,3,2,5,13
376537,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,2,61,4,3,0,1,1,0,1,0,5,5
490479,MIDWEST,West North Central,19,IA,Iowa,2,54,1,2,0,1,2,0,2,0,0,15
457555,SOUTH,South Atlantic,11,DC,District of Columbia,1,25,1,4,0,1,1,0,1,0,5,13
155489,NORTHEAST,New England,50,VT,Vermont,2,58,1,5,0,1,2,1,1,0,3,12
424219,MIDWEST,West North Central,27,MN,Minnesota,1,71,2,3,0,1,2,0,0,2,5,13
9662,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,1,52,1,3,0,1,3,1,2,0,2,13
376580,WEST,Pacific,6,CA,California,2,68,3,4,0,1,5,1,2,2,4,15
71118,SOUTH,East South Central,21,KY,Kentucky,2,62,3,3,0,1,2,0,2,0,5,6
191468,WEST,Pacific,6,CA,California,2,63,4,4,0,4,4,0,4,0,5,14
146180,SOUTH,South Atlantic,54,WV,West Virginia,2,34,1,4,0,1,5,3,2,0,5,15
102058,SOUTH,West South Central,48,TX,Texas,1,29,4,3,0,1,3,2,1,0,5,1
16437,SOUTH,South Atlantic,13,GA,Georgia,1,47,1,4,0,1,5,2,3,0,5,15
24520,WEST,Mountain South,32,NV,Nevada,1,57,1,4,0,1,2,0,1,1,5,16
440079,WEST,Mountain North,49,UT,Utah,2,33,1,3,0,1,4,0,4,0,3,14
289000,NORTHEAST,Middle Atlantic,36,NY,New York,2,89,3,2,0,1,2,0,0,2,5,13
288856,NORTHEAST,New England,9,CT,Connecticut,1,45,1,3,0,1,5,0,5,0,5,14
216212,WEST,Mountain South,35,NM,New Mexico,2,63,4,2,1,1,2,0,1,1,5,13
397684,WEST,Mountain South,4,AZ,Arizona,2,44,1,5,1,1,1,0,1,0,5,11
454331,WEST,Mountain South,35,NM,New Mexico,1,37,1,3,1,1,2,0,2,0,0,13
256511,SOUTH,South Atlantic,12,FL,Florida,2,54,1,3,1,1,3,0,3,0,5,13
392664,NORTHEAST,Middle Atlantic,36,NY,New York,1,32,1,5,0,4,2,0,2,0,5,16
181042,SOUTH,West South Central,48,TX,Texas,2,67,3,3,0,1,2,0,1,1,5,13
476309,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,1,65,3,2,0,1,1,0,0,1,5,7
452389,MIDWEST,West North Central,38,ND,North Dakota,2,76,3,3,0,1,2,0,0,2,5,13
469551,MIDWEST,East North Central,55,WI,Wisconsin,1,75,3,2,0,6,1,0,0,1,5,7
295212,WEST,Mountain North,49,UT,Utah,1,44,1,3,0,1,4,2,2,0,5,16
165284,MIDWEST,West North Central,38,ND,North Dakota,2,30,1,3,0,1,2,0,2,0,3,15
220546,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,2,73,3,2,0,1,5,0,3,2,5,16
59140,SOUTH,South Atlantic,37,NC,North Carolina,2,49,1,4,0,1,1,0,1,0,0,16
192133,NORTHEAST,Middle Atlantic,36,NY,New York,1,36,1,4,0,1,4,2,2,0,5,16
49824,NORTHEAST,New England,50,VT,Vermont,1,47,2,3,0,1,4,2,2,0,5,13
421424,WEST,Mountain North,56,WY,Wyoming,2,60,3,4,0,1,1,0,1,0,5,12
43115,SOUTH,South Atlantic,45,SC,South Carolina,2,55,2,5,0,2,1,0,1,0,5,9
95277,WEST,Mountain North,56,WY,Wyoming,1,60,3,3,0,1,1,0,1,0,5,7
237571,WEST,Pacific,15,HI,Hawaii,2,50,1,4,0,5,3,1,2,0,5,15
279773,MIDWEST,West North Central,38,ND,North Dakota,2,76,3,3,0,1,1,0,0,1,5,14
177576,SOUTH,West South Central,48,TX,Texas,2,55,1,2,1,1,3,0,3,0,0,12
138856,NORTHEAST,New England,25,MA,Massachusetts,1,34,2,5,0,1,5,3,2,0,5,14
162627,WEST,Mountain North,16,ID,Idaho,2,53,1,2,0,1,4,2,2,0,0,14
437995,MIDWEST,West North Central,27,MN,Minnesota,1,70,3,4,0,1,1,0,0,1,5,11
155475,NORTHEAST,New England,44,RI,Rhode Island,2,58,1,5,0,1,2,0,2,0,5,11
196465,WEST,Pacific,41,OR,Oregon,1,72,3,5,0,1,1,0,0,1,0,15
263265,SOUTH,East South Central,1,AL,Alabama,1,40,1,4,0,1,3,1,2,0,5,15
393835,SOUTH,East South Central,21,KY,Kentucky,2,79,3,3,0,1,2,0,1,1,5,11
74857,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,2,48,1,5,0,2,1,0,1,0,0,15
372474,MIDWEST,East North Central,18,IN,Indiana,2,72,3,2,0,1,2,0,0,2,5,9
474714,SOUTH,South Atlantic,45,SC,South Carolina,1,60,1,4,0,2,2,1,1,0,5,9
249649,MIDWEST,East North Central,55,WI,Wisconsin,1,45,1,5,0,1,2,0,2,0,5,8
158999,SOUTH,South Atlantic,12,FL,Florida,1,75,3,4,0,1,1,0,0,1,5,15
274364,WEST,Mountain South,4,AZ,Arizona,1,29,1,3,0,1,2,0,2,0,5,14
452168,SOUTH,West South Central,5,AR,Arkansas,2,85,3,3,0,1,1,0,0,1,5,11
234653,WEST,Mountain South,4,AZ,Arizona,2,87,3,5,0,1,2,0,0,2,5,13
22690,MIDWEST,West North Central,46,SD,South Dakota,2,79,3,4,0,1,1,0,0,1,2,11
270513,SOUTH,South Atlantic,51,VA,Virginia,1,30,1,5,0,1,3,1,2,0,2,15
243027,SOUTH,East South Central,1,AL,Alabama,2,61,4,2,0,1,2,0,2,0,5,4
91376,NORTHEAST,New England,9,CT,Connecticut,1,46,2,4,0,1,1,0,1,0,4,9
171334,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,2,52,1,5,0,1,2,0,2,0,3,16
95687,NORTHEAST,Middle Atlantic,36,NY,New York,1,28,1,5,0,4,1,0,1,0,0,14
215445,NORTHEAST,Middle Atlantic,36,NY,New York,2,66,3,2,0,1,2,0,1,1,3,12
273693,NORTHEAST,New England,50,VT,Vermont,1,34,1,5,0,1,2,0,2,0,0,15
238635,MIDWEST,West North Central,20,KS,Kansas,1,71,4,5,0,2,3,1,1,1,5,4
331068,NORTHEAST,New England,25,MA,Massachusetts,2,71,2,5,0,1,2,0,0,2,5,14
273210,MIDWEST,West North Central,38,ND,North Dakota,1,27,2,2,0,1,3,1,2,0,5,10
311842,WEST,Pacific,6,CA,California,1,19,4,2,0,4,2,1,1,0,5,12
106723,SOUTH,South Atlantic,37,NC,North Carolina,2,55,1,4,0,1,3,1,2,0,5,16
466241,SOUTH,West South Central,48,TX,Texas,2,62,2,2,0,2,1,0,1,0,5,5
49700,MIDWEST,West North Central,27,MN,Minnesota,2,67,3,4,0,1,2,0,1,1,5,13
175590,WEST,Pacific,6,CA,California,2,75,2,4,0,1,2,0,1,1,5,14
340810,SOUTH,West South Central,5,AR,Arkansas,1,40,4,1,0,1,4,2,2,0,5,1
63165,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,2,57,1,3,0,1,3,0,3,0,5,13
405662,SOUTH,West South Central,48,TX,Texas,2,57,1,3,0,2,1,0,1,0,0,13
47454,NORTHEAST,Middle Atlantic,36,NY,New York,2,43,1,3,0,1,3,1,2,0,5,15
251496,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,1,61,4,1,1,1,2,0,1,1,0,3
306372,WEST,Mountain South,35,NM,New Mexico,1,33,2,5,0,4,1,0,1,0,5,4
401168,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,2,47,1,4,0,1,4,2,2,0,5,16
347113,SOUTH,South Atlantic,11,DC,District of Columbia,2,58,1,3,0,1,2,0,1,1,5,15
384337,SOUTH,South Atlantic,37,NC,North Carolina,2,67,1,3,0,1,6,2,3,1,5,15
82611,WEST,Pacific,53,WA,Washington,2,69,3,5,0,1,3,1,1,1,5,15
429038,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,2,67,3,2,0,1,1,0,0,1,5,5
99774,NORTHEAST,New England,23,ME,Maine,1,69,1,3,0,1,1,0,0,1,0,13
499880,WEST,Mountain North,49,UT,Utah,2,35,1,2,0,1,5,3,2,0,5,14
33393,NORTHEAST,New England,25,MA,Massachusetts,2,82,3,5,0,1,2,0,0,2,5,13
144875,SOUTH,East South Central,1,AL,Alabama,2,53,1,3,0,6,3,0,3,0,5,16
335554,SOUTH,South Atlantic,45,SC,South Carolina,2,76,3,4,0,1,2,0,0,2,5,13
157298,MIDWEST,East North Central,55,WI,Wisconsin,1,58,1,2,0,1,2,0,1,1,5,12
387564,SOUTH,East South Central,1,AL,Alabama,1,22,2,3,0,1,2,0,2,0,5,4
267606,SOUTH,West South Central,48,TX,Texas,2,68,3,4,0,1,2,0,0,2,5,7
186361,NORTHEAST,New England,25,MA,Massachusetts,1,58,3,5,0,1,1,0,1,0,5,7
483871,SOUTH,East South Central,47,TN,Tennessee,1,44,1,2,0,1,5,0,4,1,5,2
370790,NORTHEAST,Middle Atlantic,36,NY,New York,2,69,1,5,0,1,3,0,2,1,5,16
243835,SOUTH,South Atlantic,45,SC,South Carolina,1,61,2,2,0,1,1,0,1,0,5,6
163513,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,2,33,1,3,0,1,4,2,2,0,4,14
89974,MIDWEST,West North Central,20,KS,Kansas,1,79,3,3,0,1,2,0,0,2,5,7
240383,WEST,Pacific,53,WA,Washington,1,57,4,2,0,1,1,0,1,0,5,5
117290,NORTHEAST,New England,50,VT,Vermont,1,30,1,3,0,1,2,0,2,0,2,13
197599,WEST,Pacific,41,OR,Oregon,1,71,3,2,0,1,1,0,0,1,5,9
83836,MIDWEST,West North Central,46,SD,South Dakota,2,72,3,3,0,1,2,0,0,2,5,15
486523,WEST,Mountain North,8,CO,Colorado,2,43,1,2,0,1,3,0,3,0,5,16
440491,WEST,Mountain South,35,NM,New Mexico,1,50,1,5,0,1,3,0,3,0,5,16
169059,SOUTH,West South Central,48,TX,Texas,2,79,3,3,0,1,2,0,0,2,5,14
55178,SOUTH,West South Central,48,TX,Texas,1,28,4,3,1,1,4,0,4,0,1,9
248204,WEST,Pacific,6,CA,California,1,33,1,3,1,4,2,0,2,0,3,12
367163,SOUTH,East South Central,21,KY,Kentucky,1,25,4,2,0,1,3,1,2,0,5,10
105317,WEST,Mountain South,35,NM,New Mexico,2,50,2,3,0,1,3,0,3,0,5,10
101190,WEST,Mountain South,4,AZ,Arizona,2,64,1,5,0,1,1,0,1,0,5,16
214506,WEST,Pacific,2,AK,Alaska,2,24,1,2,0,1,5,3,2,0,5,16
465886,SOUTH,South Atlantic,13,GA,Georgia,2,49,1,5,0,2,1,0,1,0,0,11
410170,WEST,Mountain North,56,WY,Wyoming,1,58,1,2,0,1,2,0,2,0,0,12
492257,SOUTH,South Atlantic,24,MD,Maryland,1,44,1,2,0,2,2,1,1,0,5,6
118149,MIDWEST,East North Central,17,IL,Illinois,1,68,3,4,0,1,2,0,1,1,5,14
4442,WEST,Mountain South,32,NV,Nevada,2,47,1,5,0,1,5,3,2,0,5,15
192581,MIDWEST,West North Central,31,NE,Nebraska,1,42,1,3,0,2,7,4,1,2,5,16
42066,WEST,Pacific,41,OR,Oregon,2,71,3,4,0,1,1,0,0,1,5,12
445737,WEST,Pacific,15,HI,Hawaii,2,70,3,3,0,4,1,0,0,1,5,13
429087,MIDWEST,West North Central,20,KS,Kansas,2,65,3,1,0,1,2,0,1,1,5,11
339688,SOUTH,East South Central,47,TN,Tennessee,1,49,2,3,0,1,4,0,4,0,5,11
39863,WEST,Pacific,15,HI,Hawaii,2,44,1,3,0,4,4,2,2,0,5,16
24022,WEST,Mountain South,4,AZ,Arizona,2,26,1,2,0,1,3,0,3,0,3,12
347908,MIDWEST,West North Central,19,IA,Iowa,1,36,1,3,0,1,4,2,2,0,5,14
274672,MIDWEST,West North Central,19,IA,Iowa,1,76,3,2,0,1,1,0,0,1,5,8
352073,SOUTH,South Atlantic,45,SC,South Carolina,2,34,1,2,0,1,2,0,2,0,3,11
259794,MIDWEST,West North Central,29,MO,Missouri,1,63,3,2,0,2,3,0,2,1,5,2
223869,SOUTH,South Atlantic,11,DC,District of Columbia,1,32,2,4,0,1,2,0,2,0,5,13
356107,SOUTH,East South Central,47,TN,Tennessee,1,22,4,3,0,1,2,0,2,0,2,12
53980,MIDWEST,East North Central,18,IN,Indiana,1,46,1,3,0,1,1,0,1,0,2,10
36153,WEST,Pacific,15,HI,Hawaii,2,39,1,3,0,1,4,2,2,0,5,11
289404,SOUTH,South Atlantic,54,WV,West Virginia,1,76,3,2,0,1,2,0,0,2,5,8
226650,MIDWEST,West North Central,27,MN,Minnesota,1,54,4,2,0,1,1,0,1,0,5,8
382075,NORTHEAST,New England,23,ME,Maine,1,67,3,5,0,1,1,0,0,1,5,14
131682,SOUTH,West South Central,48,TX,Texas,2,57,1,4,0,1,2,0,2,0,5,16
175167,WEST,Pacific,41,OR,Oregon,1,22,2,4,1,1,2,0,2,0,5,7
149322,SOUTH,West South Central,48,TX,Texas,2,60,1,5,0,1,3,1,2,0,5,15
208988,WEST,Mountain South,4,AZ,Arizona,2,67,1,3,0,1,2,0,0,2,5,13
334840,SOUTH,East South Central,21,KY,Kentucky,1,38,1,1,0,1,2,0,2,0,5,8
66701,WEST,Pacific,53,WA,Washington,2,70,3,3,0,1,2,0,0,2,5,11
351321,WEST,Mountain South,4,AZ,Arizona,1,54,1,3,0,1,1,0,1,0,0,13
143785,SOUTH,South Atlantic,24,MD,Maryland,2,52,1,3,0,2,3,1,1,1,5,14
267237,WEST,Mountain North,8,CO,Colorado,1,30,1,3,0,2,1,0,1,0,5,10
294336,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,2,67,3,3,0,1,2,0,0,2,5,16
297673,MIDWEST,East North Central,17,IL,Illinois,2,33,1,5,1,1,2,0,2,0,5,15
153028,WEST,Pacific,41,OR,Oregon,1,78,3,2,0,1,2,0,0,2,5,10
494109,NORTHEAST,Middle Atlantic,36,NY,New York,2,57,3,5,0,1,2,0,2,0,5,16
414821,SOUTH,South Atlantic,37,NC,North Carolina,1,60,1,3,0,1,1,0,1,0,5,8
309643,SOUTH,West South Central,48,TX,Texas,1,44,4,3,0,1,3,2,1,0,5,9
135451,SOUTH,West South Central,48,TX,Texas,1,51,2,3,1,1,3,0,3,0,5,13
341422,NORTHEAST,Middle Atlantic,36,NY,New York,2,36,1,5,0,1,1,0,1,0,5,16
347775,SOUTH,West South Central,48,TX,Texas,2,61,3,3,0,4,2,0,2,0,5,11
85284,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,1,30,1,4,0,4,1,0,1,0,5,16
176910,NORTHEAST,New England,9,CT,Connecticut,1,55,1,3,0,1,1,0,1,0,5,13
32848,NORTHEAST,Middle Atlantic,36,NY,New York,1,65,4,2,0,2,1,0,0,1,5,4
158600,MIDWEST,West North Central,38,ND,North Dakota,2,79,3,3,0,1,1,0,0,1,5,6
43438,WEST,Mountain South,32,NV,Nevada,1,55,1,5,0,1,1,0,1,0,5,14
304315,SOUTH,South Atlantic,12,FL,Florida,1,56,1,4,1,1,2,0,1,1,5,11
318024,SOUTH,West South Central,5,AR,Arkansas,2,46,2,3,0,1,3,1,2,0,5,13
304725,WEST,Pacific,41,OR,Oregon,2,68,3,3,0,1,3,0,2,1,4,15
221165,WEST,Pacific,6,CA,California,1,40,1,3,1,1,6,3,3,0,5,16
151648,SOUTH,South Atlantic,10,DE,Delaware,1,38,1,5,0,1,5,3,2,0,5,16
388553,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,2,85,2,3,0,1,1,0,0,1,5,16
46313,SOUTH,South Atlantic,54,WV,West Virginia,1,27,1,4,0,1,2,0,2,0,2,14
443959,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,2,41,4,3,1,1,1,0,1,0,5,13
251207,WEST,Pacific,6,CA,California,1,80,4,2,1,6,3,2,0,1,0,11
371970,SOUTH,South Atlantic,45,SC,South Carolina,1,43,1,5,0,1,2,0,2,0,0,16
413782,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,1,80,3,2,0,1,2,0,0,2,4,11
386735,WEST,Mountain North,56,WY,Wyoming,1,36,1,5,0,1,5,3,2,0,3,15
234276,MIDWEST,East North Central,26,MI,Michigan,1,51,1,3,0,2,2,0,2,0,5,15
397312,MIDWEST,East North Central,26,MI,Michigan,2,58,1,5,0,1,2,0,2,0,5,16
322804,NORTHEAST,New England,25,MA,Massachusetts,1,25,4,5,0,4,1,0,1,0,5,1
77471,WEST,Mountain North,56,WY,Wyoming,1,28,1,2,0,1,3,1,2,0,5,8
243604,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,2,66,1,2,0,1,2,0,0,2,0,16
274379,WEST,Pacific,6,CA,California,1,43,4,5,0,4,3,1,2,0,5,13
284554,WEST,Mountain North,49,UT,Utah,2,69,1,4,0,1,4,0,2,2,0,16
162008,WEST,Mountain North,16,ID,Idaho,1,45,4,4,0,1,4,3,1,0,5,14
43474,MIDWEST,East North Central,26,MI,Michigan,1,63,1,2,0,6,4,2,2,0,0,14
76340,MIDWEST,West North Central,27,MN,Minnesota,1,55,2,5,0,1,5,0,3,2,5,13
366544,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,1,65,1,3,0,1,3,0,2,1,1,15
434575,SOUTH,East South Central,21,KY,Kentucky,1,37,1,3,0,1,5,3,2,0,5,15
407971,SOUTH,West South Central,22,LA,Louisiana,2,48,4,3,0,2,1,0,1,0,5,3
442725,WEST,Mountain North,49,UT,Utah,1,46,1,4,0,1,7,4,3,0,5,16
173403,MIDWEST,East North Central,17,IL,Illinois,2,24,2,3,0,2,3,0,2,1,3,12
238285,SOUTH,South Atlantic,45,SC,South Carolina,1,69,3,3,0,1,3,1,1,1,0,15
220023,MIDWEST,West North Central,27,MN,Minnesota,2,32,4,4,0,1,2,0,2,0,5,13
461932,MIDWEST,West North Central,27,MN,Minnesota,1,24,2,3,0,4,7,3,4,0,4,13
421792,NORTHEAST,Middle Atlantic,36,NY,New York,1,42,1,3,0,1,4,0,4,0,5,12
203209,SOUTH,East South Central,47,TN,Tennessee,1,69,4,3,0,1,1,0,0,1,5,7
76836,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,2,70,3,3,0,1,2,0,0,2,5,14
308261,MIDWEST,West North Central,38,ND,North Dakota,1,42,1,3,0,1,5,2,3,0,3,15
499238,SOUTH,South Atlantic,37,NC,North Carolina,2,48,1,4,0,1,3,1,2,0,5,15
25085,MIDWEST,West North Central,20,KS,Kansas,1,62,3,4,0,1,2,0,1,1,5,15
240994,SOUTH,West South Central,48,TX,Texas,2,78,3,5,0,1,2,0,0,2,5,15
13620,SOUTH,South Atlantic,12,FL,Florida,2,74,3,4,0,1,2,0,0,2,5,12
275711,MIDWEST,East North Central,17,IL,Illinois,1,70,3,4,1,1,4,3,0,1,5,10
426612,MIDWEST,East North Central,17,IL,Illinois,2,62,3,2,0,1,2,0,2,0,4,7
82323,SOUTH,West South Central,48,TX,Texas,1,72,3,5,0,2,1,0,0,1,5,13
228327,NORTHEAST,Middle Atlantic,36,NY,New York,1,55,1,5,0,1,6,0,6,0,0,16
430239,SOUTH,South Atlantic,13,GA,Georgia,2,58,1,5,0,1,1,0,1,0,5,16
93993,MIDWEST,East North Central,17,IL,Illinois,2,59,1,4,1,1,4,2,2,0,5,16
176144,SOUTH,South Atlantic,13,GA,Georgia,1,34,1,4,0,2,1,0,1,0,5,12
156197,NORTHEAST,New England,25,MA,Massachusetts,2,77,3,4,0,1,1,0,0,1,5,13
114617,SOUTH,East South Central,47,TN,Tennessee,2,72,3,3,0,1,1,0,0,1,5,9
